"make";"model";"car";"year";"Body";"Odometer";"Transmission";"price";"URL";"state";"adType"
"MAZDA";"6";"2006 Mazda 6 Luxury Sports GG Series 2 Manual";2006;"Hatch";156761;"Manual";13888;"http://www.carsales.com.au/dealer/details/Mazda-6-2006/OAG-AD-14542508/?Cr=89";"SA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Neo BL Series 1 Auto";2010;"Sedan";38630;"Automatic";12900;"http://www.carsales.com.au/private/details/Mazda-3-2010/SSE-AD-4604295/?Cr=90";"VIC";"Private Seller Car"
"MAZDA";"2";"2011 Mazda 2 Neo DE Series 1 Manual";2011;"Hatch";74746;"Manual";11990;"http://www.carsales.com.au/dealer/details/Mazda-2-2011/OAG-AD-14369163/?Cr=91";"SA";"Used Car"
"MAZDA";"3";"2007 Mazda 3 Neo BK Series 2 Auto";2007;"Sedan";81774;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Mazda-3-2007/OAG-AD-14409046/?Cr=92";"VIC";"Used Car"
"MAZDA";"3";"2009 Mazda 3 Maxx Sport BK Series 2 Manual";2009;"Sedan";147174;"Manual";8990;"http://www.carsales.com.au/dealer/details/Mazda-3-2009/OAG-AD-14551276/?Cr=93";"NSW";"Used Car"
"MAZDA";"2";"2003 Mazda 2 Genki DY Series 1 Manual";2003;"Hatch";96680;"Manual";5950;"http://www.carsales.com.au/dealer/details/Mazda-2-2003/OAG-AD-14444461/?Cr=94";"SA";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Auto";2013;"Sedan";70310;"Automatic";14888;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14561603/?Cr=95";"NSW";"Used Car"
"MAZDA";"6";"2002 Mazda 6 Luxury Sports GG Series 1 Auto";2002;"Hatch";153209;"Automatic";7999;"http://www.carsales.com.au/dealer/details/Mazda-6-2002/OAG-AD-14498688/?Cr=84";"SA";"Used Car"
"MAZDA";"2";"2010 Mazda 2 Neo DE Series 1 Manual";2010;"Hatch";32050;"Manual";9990;"http://www.carsales.com.au/dealer/details/Mazda-2-2010/OAG-AD-14542709/?Cr=85";"WA";"Used Car"
"MAZDA";"2";"2012 Mazda 2 Maxx DE Series 2 Auto";2012;"Hatch";39898;"Automatic";13800;"http://www.carsales.com.au/dealer/details/Mazda-2-2012/OAG-AD-14310891/?Cr=86";"WA";"Used Car"
"MAZDA";"6";"2012 Mazda 6 Touring GH Series 2 Auto";2012;"Hatch";137175;"Automatic";12945;"http://www.carsales.com.au/dealer/details/Mazda-6-2012/OAG-AD-13621493/?Cr=87";"NSW";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Manual";2013;"Hatch";65007;"Manual";14990;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14185398/?Cr=88";"SA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Neo BL Series 1 Auto";2010;"Hatch";59492;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14473204/?Cr=89";"VIC";"Used Car"
"MAZDA";"6";"2006 Mazda 6 Luxury Sports GG Series 2 Manual";2006;"Hatch";156761;"Manual";13888;"http://www.carsales.com.au/dealer/details/Mazda-6-2006/OAG-AD-14542508/?Cr=90";"SA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Neo BL Series 1 Auto";2010;"Sedan";38630;"Automatic";12900;"http://www.carsales.com.au/private/details/Mazda-3-2010/SSE-AD-4604295/?Cr=91";"VIC";"Private Seller Car"
"MAZDA";"2";"2011 Mazda 2 Neo DE Series 1 Manual";2011;"Hatch";74746;"Manual";11990;"http://www.carsales.com.au/dealer/details/Mazda-2-2011/OAG-AD-14369163/?Cr=92";"SA";"Used Car"
"MAZDA";"3";"2007 Mazda 3 Neo BK Series 2 Auto";2007;"Sedan";81774;"Automatic";9990;"http://www.carsales.com.au/dealer/details/Mazda-3-2007/OAG-AD-14409046/?Cr=93";"VIC";"Used Car"
"MAZDA";"3";"2009 Mazda 3 Maxx Sport BK Series 2 Manual";2009;"Sedan";147174;"Manual";8990;"http://www.carsales.com.au/dealer/details/Mazda-3-2009/OAG-AD-14551276/?Cr=94";"NSW";"Used Car"
"MAZDA";"2";"2003 Mazda 2 Genki DY Series 1 Manual";2003;"Hatch";96680;"Manual";5950;"http://www.carsales.com.au/dealer/details/Mazda-2-2003/OAG-AD-14444461/?Cr=95";"SA";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Auto";2013;"Sedan";70310;"Automatic";14888;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14561603/?Cr=96";"NSW";"Used Car"
"MAZDA";"3";"2009 Mazda 3 Maxx Sport BL Series 1 Auto";2009;"Sedan";156252;"Automatic";11490;"http://www.carsales.com.au/dealer/details/Mazda-3-2009/OAG-AD-14540447/?Cr=97";"VIC";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Manual";2013;"Hatch";49174;"Manual";14999;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14226334/?Cr=98";"NT";"Used Car"
"MAZDA";"3";"2012 Mazda 3 Neo BL Series 2 Auto";2012;"Hatch";99384;"Automatic";14490;"http://www.carsales.com.au/dealer/details/Mazda-3-2012/OAG-AD-14467774/?Cr=99";"VIC";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Auto";2013;"Hatch";34141;"Automatic";14490;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14522917/?Cr=101";"WA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Maxx Sport BL Series 1 Auto";2010;"Sedan";81004;"Automatic";12999;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14228352/?gts=OAG-AD-14228352&gtssaleid=OAG-AD-14228352&Cr=102&rankingType=";"SA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Maxx Sport BL Series 1 Auto";2010;"Hatch";127506;"Automatic";10980;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14529115/?Cr=103";"QLD";"Used Car"
"MAZDA";"CX-7";"2011 Mazda CX-7 Classic Sports ER Series 2 Auto 4W";2011;"SUV";142827;"Automatic";14981;"http://www.carsales.com.au/dealer/details/Mazda-CX-7-2011/OAG-AD-14502341/?Cr=104";"WA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Maxx BL Series 1 Manual";2010;"Hatch";54336;"Manual";12888;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14412215/?Cr=105";"VIC";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Neo BL Series 1 Manual";2010;"Sedan";103683;"Manual";11860;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14505186/?Cr=106";"SA";"Used Car"
"MAZDA";"6";"2008 Mazda 6 Classic GH Series 1 Auto";2008;"Sedan";183449;"Automatic";8500;"http://www.carsales.com.au/private/details/Mazda-6-2008/SSE-AD-4625420/?Cr=107";"QLD";"Private Seller Car"
"MAZDA";"3";"2009 Mazda 3 Maxx Sport BL Series 1 Auto";2009;"Sedan";156252;"Automatic";11490;"http://www.carsales.com.au/dealer/details/Mazda-3-2009/OAG-AD-14540447/?Cr=96";"VIC";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Manual";2013;"Hatch";49174;"Manual";14999;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14226334/?Cr=97";"NT";"Used Car"
"MAZDA";"3";"2012 Mazda 3 Neo BL Series 2 Auto";2012;"Hatch";99384;"Automatic";14490;"http://www.carsales.com.au/dealer/details/Mazda-3-2012/OAG-AD-14467774/?Cr=98";"VIC";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Auto";2013;"Hatch";34141;"Automatic";14490;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14522917/?Cr=100";"WA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Maxx Sport BL Series 1 Auto";2010;"Sedan";81004;"Automatic";12999;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14228352/?gts=OAG-AD-14228352&gtssaleid=OAG-AD-14228352&Cr=101&rankingType=";"SA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Maxx Sport BL Series 1 Auto";2010;"Hatch";127506;"Automatic";10980;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14529115/?Cr=102";"QLD";"Used Car"
"MAZDA";"6";"2010 Mazda 6 Limited GH Series 2 Auto";2010;"Sedan";34036;"Automatic";13984;"http://www.carsales.com.au/dealer/details/Mazda-6-2010/OAG-AD-14274931/?Cr=108";"WA";"Used Car"
"MAZDA";"3";"2012 Mazda 3 Neo BL Series 2 Auto";2012;"Sedan";79989;"Automatic";13990;"http://www.carsales.com.au/dealer/details/Mazda-3-2012/OAG-AD-14352872/?Cr=109";"VIC";"Used Car"
"MAZDA";"2";"2010 Mazda 2 Genki DE Series 1 Manual";2010;"Hatch";48383;"Manual";11980;"http://www.carsales.com.au/dealer/details/Mazda-2-2010/OAG-AD-14391049/?Cr=110";"NT";"Used Car"
"MAZDA";"2";"2011 Mazda 2 Neo DE Series 1 Auto";2011;"Hatch";83121;"Automatic";10888;"http://www.carsales.com.au/dealer/details/Mazda-2-2011/OAG-AD-14351147/?Cr=111";"WA";"Used Car"
"MAZDA";"3";"2009 Mazda 3 Neo BL Series 1 Manual";2009;"Hatch";77673;"Manual";10879;"http://www.carsales.com.au/dealer/details/Mazda-3-2009/OAG-AD-14280967/?Cr=112";"WA";"Used Car"
"MAZDA";"2";"2011 Mazda 2 Neo DE Series 1 Manual";2011;"Hatch";87072;"Manual";8890;"http://www.carsales.com.au/dealer/details/Mazda-2-2011/OAG-AD-14514876/?Cr=113";"VIC";"Used Car"
"MAZDA";"3";"2004 Mazda 3 SP23 BK Series 1 Manual";2004;"Sedan";185042;"Manual";6888;"http://www.carsales.com.au/dealer/details/Mazda-3-2004/OAG-AD-14459086/?Cr=114";"NSW";"Used Car"
"MAZDA";"2";"2012 Mazda 2 Neo DE Series 2 Manual";2012;"Hatch";86842;"Manual";9988;"http://www.carsales.com.au/dealer/details/Mazda-2-2012/OAG-AD-14389780/?Cr=116";"VIC";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Maxx Sport BL Series 1 Auto";2010;"Hatch";108228;"Automatic";13888;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14432020/?Cr=117";"VIC";"Used Car"
"MAZDA";"3";"2012 Mazda 3 Neo BL Series 2 Manual";2012;"Sedan";120845;"Manual";10926;"http://www.carsales.com.au/dealer/details/Mazda-3-2012/OAG-AD-14033311/?gts=OAG-AD-14033311&gtssaleid=OAG-AD-14033311&Cr=118&rankingType=";"SA";"Used Car"
"MAZDA";"3";"2008 Mazda 3 Neo Sport BK Series 2 Manual";2008;"Hatch";91493;"Manual";7588;"http://www.carsales.com.au/dealer/details/Mazda-3-2008/OAG-AD-14565930/?Cr=119";"WA";"Used Car"
"MAZDA";"3";"2008 Mazda 3 Neo Sport BK Series 2 Manual";2008;"Hatch";91493;"Manual";7588;"http://www.carsales.com.au/dealer/details/Mazda-3-2008/OAG-AD-14565930/?Cr=118";"WA";"Used Car"
"MAZDA";"3";"2011 Mazda 3 Neo BL Series 1 Auto";2011;"Sedan";57300;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Mazda-3-2011/OAG-AD-14500163/?Cr=119";"NSW";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Manual";2013;"Hatch";63000;"Manual";12990;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14283337/?Cr=120";"SA";"Used Car"
"MAZDA";"3";"2009 Mazda 3 Maxx Sport BL Series 1 Auto";2009;"Sedan";48636;"Automatic";12973;"http://www.carsales.com.au/dealer/details/Mazda-3-2009/OAG-AD-14369891/?Cr=121";"WA";"Used Car"
"MAZDA";"2";"2010 Mazda 2 Neo DE Series 1 Auto";2010;"Hatch";41606;"Automatic";10855;"http://www.carsales.com.au/dealer/details/Mazda-2-2010/OAG-AD-14502093/?Cr=122";"SA";"Used Car"
"MAZDA";"2";"2008 Mazda 2 Genki DE Series 1 Manual";2008;"Hatch";116046;"Manual";6850;"http://www.carsales.com.au/dealer/details/Mazda-2-2008/OAG-AD-14160471/?Cr=123";"WA";"Used Car"
"MAZDA";"CX-7";"2006 Mazda CX-7 Luxury ER Series 1 Auto 4WD";2006;"SUV";92000;"Automatic";12999;"http://www.carsales.com.au/private/details/Mazda-CX-7-2006/SSE-AD-4309466/?Cr=124";"NSW";"Private Seller Car"
"MAZDA";"3";"2008 Mazda 3 SP23 BK Series 2 Auto";2008;"Sedan";192232;"Automatic";12000;"http://www.carsales.com.au/private/details/Mazda-3-2008/SSE-AD-3103561/?Cr=125";"NSW";"Private Seller Car"
"MAZDA";"3";"2011 Mazda 3 Neo BL Series 1 Manual";2011;"Sedan";129721;"Manual";10888;"http://www.carsales.com.au/dealer/details/Mazda-3-2011/OAG-AD-14259601/?Cr=126";"VIC";"Used Car"
"MAZDA";"3";"2008 Mazda 3 Maxx BK Series 2 Manual";2008;"Sedan";243246;"Manual";6990;"http://www.carsales.com.au/dealer/details/Mazda-3-2008/OAG-AD-14400954/?Cr=127";"SA";"Used Car"
"MAZDA";"2";"2014 Mazda 2 Neo DJ Series Auto";2014;"Hatch";11566;"Automatic";14999;"http://www.carsales.com.au/dealer/details/Mazda-2-2014/OAG-AD-14539786/?Cr=128";"NSW";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Maxx Sport BL Series 2 Auto";2013;"Hatch";112199;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14023296/?Cr=129";"SA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Maxx Sport BL Series 1 Auto";2010;"Sedan";66123;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14534790/?Cr=130";"VIC";"Used Car"
"MAZDA";"2";"2007 Mazda 2 Neo DY Series 2 Auto";2007;"Hatch";145177;"Automatic";6990;"http://www.carsales.com.au/dealer/details/Mazda-2-2007/OAG-AD-14382311/?Cr=131";"QLD";"Used Car"
"MAZDA";"3";"2011 Mazda 3 Neo BL Series 1 Auto";2011;"Sedan";57300;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Mazda-3-2011/OAG-AD-14500163/?Cr=120";"NSW";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Manual";2013;"Hatch";63000;"Manual";12990;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14283337/?Cr=121";"SA";"Used Car"
"MAZDA";"3";"2009 Mazda 3 Maxx Sport BL Series 1 Auto";2009;"Sedan";48636;"Automatic";12973;"http://www.carsales.com.au/dealer/details/Mazda-3-2009/OAG-AD-14369891/?Cr=122";"WA";"Used Car"
"MAZDA";"2";"2010 Mazda 2 Neo DE Series 1 Auto";2010;"Hatch";41606;"Automatic";10855;"http://www.carsales.com.au/dealer/details/Mazda-2-2010/OAG-AD-14502093/?Cr=123";"SA";"Used Car"
"MAZDA";"2";"2008 Mazda 2 Genki DE Series 1 Manual";2008;"Hatch";116046;"Manual";6850;"http://www.carsales.com.au/dealer/details/Mazda-2-2008/OAG-AD-14160471/?Cr=124";"WA";"Used Car"
"MAZDA";"CX-7";"2006 Mazda CX-7 Luxury ER Series 1 Auto 4WD";2006;"SUV";92000;"Automatic";12999;"http://www.carsales.com.au/private/details/Mazda-CX-7-2006/SSE-AD-4309466/?Cr=125";"NSW";"Private Seller Car"
"MAZDA";"3";"2008 Mazda 3 SP23 BK Series 2 Auto";2008;"Sedan";192232;"Automatic";12000;"http://www.carsales.com.au/private/details/Mazda-3-2008/SSE-AD-3103561/?Cr=126";"NSW";"Private Seller Car"
"MAZDA";"3";"2011 Mazda 3 Neo BL Series 1 Manual";2011;"Sedan";129721;"Manual";10888;"http://www.carsales.com.au/dealer/details/Mazda-3-2011/OAG-AD-14259601/?Cr=127";"VIC";"Used Car"
"MAZDA";"3";"2008 Mazda 3 Maxx BK Series 2 Manual";2008;"Sedan";243246;"Manual";6990;"http://www.carsales.com.au/dealer/details/Mazda-3-2008/OAG-AD-14400954/?Cr=128";"SA";"Used Car"
"MAZDA";"2";"2014 Mazda 2 Neo DJ Series Auto";2014;"Hatch";11566;"Automatic";14999;"http://www.carsales.com.au/dealer/details/Mazda-2-2014/OAG-AD-14539786/?Cr=129";"NSW";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Maxx Sport BL Series 2 Auto";2013;"Hatch";112199;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14023296/?Cr=130";"SA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Maxx Sport BL Series 1 Auto";2010;"Sedan";66123;"Automatic";14990;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14534790/?Cr=131";"VIC";"Used Car"
"MAZDA";"2";"2007 Mazda 2 Neo DY Series 2 Auto";2007;"Hatch";145177;"Automatic";6990;"http://www.carsales.com.au/dealer/details/Mazda-2-2007/OAG-AD-14382311/?Cr=132";"QLD";"Used Car"
"MAZDA";"3";"2004 Mazda 3 Neo BK Series 1 Manual";2004;"Hatch";224756;"Manual";5888;"http://www.carsales.com.au/dealer/details/Mazda-3-2004/OAG-AD-14400621/?Cr=133";"NSW";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Neo BL Series 1 Auto";2010;"Sedan";65685;"Automatic";10550;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14469259/?Cr=134";"WA";"Used Car"
"MAZDA";"3";"2006 Mazda 3 Maxx BK Series 1 Auto";2006;"Sedan";63038;"Automatic";10950;"http://www.carsales.com.au/dealer/details/Mazda-3-2006/OAG-AD-14198651/?gts=OAG-AD-14198651&gtssaleid=OAG-AD-14198651&Cr=135&rankingType=";"SA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Neo BL Series 1 Manual";2010;"Sedan";27112;"Manual";12999;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14350127/?Cr=136";"VIC";"Used Car"
"MAZDA";"3";"2006 Mazda 3 SP23 BK Series 1 Auto";2006;"Sedan";122029;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Mazda-3-2006/OAG-AD-14474593/?Cr=137";"NSW";"Used Car"
"MAZDA";"3";"2008 Mazda 3 Neo Sport BK Series 2 Manual";2008;"Sedan";136928;"Manual";10980;"http://www.carsales.com.au/dealer/details/Mazda-3-2008/OAG-AD-14393080/?Cr=138";"NSW";"Used Car"
"MAZDA";"3";"2009 Mazda 3 Neo BL Series 1 Auto";2009;"Sedan";98000;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Mazda-3-2009/OAG-AD-14562191/?Cr=139";"WA";"Used Car"
"MAZDA";"3";"2012 Mazda 3 Neo BL Series 2 Manual";2012;"Sedan";104899;"Manual";10940;"http://www.carsales.com.au/dealer/details/Mazda-3-2012/OAG-AD-14544469/?Cr=140";"QLD";"Used Car"
"MAZDA";"6";"2010 Mazda 6 Classic GH Series 2 Auto";2010;"Sedan";113226;"Automatic";10888;"http://www.carsales.com.au/dealer/details/Mazda-6-2010/OAG-AD-14510302/?Cr=141";"VIC";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Manual";2013;"Hatch";64290;"Manual";11990;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14570412/?Cr=142";"WA";"Used Car"
"MAZDA";"3";"2007 Mazda 3 Neo BK Series 2 Manual";2007;"Sedan";107285;"Manual";7990;"http://www.carsales.com.au/dealer/details/Mazda-3-2007/OAG-AD-14484017/?Cr=143";"WA";"Used Car"
"MAZDA";"3";"2004 Mazda 3 Neo BK Series 1 Manual";2004;"Hatch";224756;"Manual";5888;"http://www.carsales.com.au/dealer/details/Mazda-3-2004/OAG-AD-14400621/?Cr=132";"NSW";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Neo BL Series 1 Auto";2010;"Sedan";65685;"Automatic";10550;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14469259/?Cr=133";"WA";"Used Car"
"MAZDA";"3";"2006 Mazda 3 Maxx BK Series 1 Auto";2006;"Sedan";63038;"Automatic";10950;"http://www.carsales.com.au/dealer/details/Mazda-3-2006/OAG-AD-14198651/?gts=OAG-AD-14198651&gtssaleid=OAG-AD-14198651&Cr=134&rankingType=";"SA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Neo BL Series 1 Manual";2010;"Sedan";27112;"Manual";12999;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14350127/?Cr=135";"VIC";"Used Car"
"MAZDA";"3";"2006 Mazda 3 SP23 BK Series 1 Auto";2006;"Sedan";122029;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Mazda-3-2006/OAG-AD-14474593/?Cr=136";"NSW";"Used Car"
"MAZDA";"3";"2008 Mazda 3 Neo Sport BK Series 2 Manual";2008;"Sedan";136928;"Manual";10980;"http://www.carsales.com.au/dealer/details/Mazda-3-2008/OAG-AD-14393080/?Cr=137";"NSW";"Used Car"
"MAZDA";"3";"2009 Mazda 3 Neo BL Series 1 Auto";2009;"Sedan";98000;"Automatic";8990;"http://www.carsales.com.au/dealer/details/Mazda-3-2009/OAG-AD-14562191/?Cr=138";"WA";"Used Car"
"MAZDA";"3";"2012 Mazda 3 Neo BL Series 2 Manual";2012;"Sedan";104899;"Manual";10940;"http://www.carsales.com.au/dealer/details/Mazda-3-2012/OAG-AD-14544469/?Cr=139";"QLD";"Used Car"
"MAZDA";"6";"2010 Mazda 6 Classic GH Series 2 Auto";2010;"Sedan";113226;"Automatic";10888;"http://www.carsales.com.au/dealer/details/Mazda-6-2010/OAG-AD-14510302/?Cr=140";"VIC";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Manual";2013;"Hatch";64290;"Manual";11990;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14570412/?Cr=141";"WA";"Used Car"
"MAZDA";"3";"2007 Mazda 3 Neo BK Series 2 Manual";2007;"Sedan";107285;"Manual";7990;"http://www.carsales.com.au/dealer/details/Mazda-3-2007/OAG-AD-14484017/?Cr=142";"WA";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Manual";2013;"Sedan";85120;"Manual";12490;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14336738/?Cr=143";"VIC";"Used Car"
"MAZDA";"3";"2011 Mazda 3 Neo BL Series 1 Manual";2011;"Sedan";108376;"Manual";8990;"http://www.carsales.com.au/dealer/details/Mazda-3-2011/OAG-AD-14128273/?Cr=144";"NSW";"Used Car"
"MAZDA";"3";"2010 Mazda 3 SP25 BL Series 1 Manual";2010;"Sedan";137285;"Manual";10971;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-13884967/?Cr=145";"ACT";"Used Car"
"MAZDA";"2";"2010 Mazda 2 Neo DE Series 1 Auto";2010;"Hatch";81686;"Automatic";10855;"http://www.carsales.com.au/dealer/details/Mazda-2-2010/OAG-AD-14353923/?Cr=146";"SA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Neo BL Series 1 Auto";2010;"Hatch";142711;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14395173/?Cr=147";"QLD";"Used Car"
"MAZDA";"3";"2010 Mazda 3 SP25 BL Series 1 Auto";2010;"Hatch";142569;"Automatic";13988;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14022677/?Cr=148";"ACT";"Used Car"
"MAZDA";"3";"2009 Mazda 3 Maxx Sport BL Series 1 Auto";2009;"Sedan";118437;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Mazda-3-2009/OAG-AD-14451197/?Cr=149";"NSW";"Used Car"
"MAZDA";"CX-7";"2007 Mazda CX-7 Luxury ER Series 1 Auto 4WD";2007;"SUV";78000;"Automatic";12900;"http://www.carsales.com.au/private/details/Mazda-CX-7-2007/SSE-AD-4650145/?Cr=150";"NSW";"Private Seller Car"
"MAZDA";"3";"2007 Mazda 3 Maxx Sport BK Series 2 Auto";2007;"Sedan";91371;"Automatic";10567;"http://www.carsales.com.au/dealer/details/Mazda-3-2007/OAG-AD-14287628/?Cr=151";"VIC";"Used Car"
"MAZDA";"3";"2012 Mazda 3 Neo BL Series 2 Manual";2012;"Hatch";36266;"Manual";14999;"http://www.carsales.com.au/dealer/details/Mazda-3-2012/OAG-AD-14538610/?Cr=152";"SA";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Manual";2013;"Sedan";49401;"Manual";14999;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14507385/?Cr=153";"SA";"Used Car"
"MAZDA";"2";"2009 Mazda 2 Neo DE Series 1 Manual";2009;"Hatch";121248;"Manual";7990;"http://www.carsales.com.au/dealer/details/Mazda-2-2009/OAG-AD-14170265/?Cr=154";"SA";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Auto";2013;"Hatch";116648;"Automatic";14950;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14395880/?Cr=155";"VIC";"Used Car"
"MAZDA";"3";"2013 Mazda 3 Neo BL Series 2 Manual";2013;"Sedan";85120;"Manual";12490;"http://www.carsales.com.au/dealer/details/Mazda-3-2013/OAG-AD-14336738/?Cr=144";"VIC";"Used Car"
"MAZDA";"3";"2011 Mazda 3 Neo BL Series 1 Manual";2011;"Sedan";108376;"Manual";8990;"http://www.carsales.com.au/dealer/details/Mazda-3-2011/OAG-AD-14128273/?Cr=145";"NSW";"Used Car"
"MAZDA";"3";"2010 Mazda 3 SP25 BL Series 1 Manual";2010;"Sedan";137285;"Manual";10971;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-13884967/?Cr=146";"ACT";"Used Car"
"MAZDA";"2";"2010 Mazda 2 Neo DE Series 1 Auto";2010;"Hatch";81686;"Automatic";10855;"http://www.carsales.com.au/dealer/details/Mazda-2-2010/OAG-AD-14353923/?Cr=147";"SA";"Used Car"
"MAZDA";"3";"2010 Mazda 3 Neo BL Series 1 Auto";2010;"Hatch";142711;"Automatic";10990;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14395173/?Cr=148";"QLD";"Used Car"
"MAZDA";"3";"2010 Mazda 3 SP25 BL Series 1 Auto";2010;"Hatch";142569;"Automatic";13988;"http://www.carsales.com.au/dealer/details/Mazda-3-2010/OAG-AD-14022677/?Cr=149";"ACT";"Used Car"
"MAZDA";"3";"2009 Mazda 3 Maxx Sport BL Series 1 Auto";2009;"Sedan";118437;"Automatic";12990;"http://www.carsales.com.au/dealer/details/Mazda-3-2009/OAG-AD-14451197/?Cr=150";"NSW";"Used Car"
"MAZDA";"CX-7";"2007 Mazda CX-7 Luxury ER Series 1 Auto 4WD";2007;"SUV";78000;"Automatic";12900;"http://www.carsales.com.au/private/details/Mazda-CX-7-2007/SSE-AD-4650145/?Cr=151";"NSW";"Private Seller Car"
"MAZDA";"3";"2007 Mazda 3 Maxx Sport BK Series 2 Auto";2007;"Sedan";91371;"Automatic";10567;"http://www.carsales.com.au/dealer/details/Mazda-3-2007/OAG-AD-14287628/?Cr=152";"VIC";"Used Car"
"MAZDA";"3";"2012 Mazda 3 Neo BL Series 2 Manual";2012;"Hatch";36266;"Manual";14999;"http://www.carsales.com.au/dealer/details/Mazda-3-2012/OAG-AD-14538610/?Cr=153";"SA";"Used Car"
